# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with Gaussian transition probability
# Total number of throws (sampled points): M = 10000000
# Number of blocks: N = 10000
# Throws per block: L = 1000
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Gaussian proposal standard deviation: sigma = 0.75
# Acceptance rate: A = accepted/attempted = 0.505173
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Gaussian proposal standard deviation: sigma = 1.9
# Acceptance rate: A = accepted/attempted = 0.495557
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
4951 1.34388 1.50061 0.00181745 4.83663 4.9964 0.00451925
4952 1.58848 1.50063 0.00181717 4.3233 4.99627 0.00452038
4953 1.64492 1.50066 0.00181703 4.71309 4.99621 0.00451983
4954 1.49858 1.50066 0.00181666 4.67082 4.99614 0.0045194
4955 1.48446 1.50065 0.0018163 5.6683 4.99628 0.00452052
4956 1.46344 1.50065 0.00181595 5.56443 4.99639 0.00452106
4957 1.43615 1.50063 0.00181563 4.69459 4.99633 0.00452056
4958 1.35489 1.5006 0.0018155 5.50915 4.99644 0.00452083
4959 1.383 1.50058 0.00181529 5.31136 4.9965 0.00452037
4960 1.43495 1.50057 0.00181497 4.62543 4.99643 0.00452007
4961 1.36944 1.50054 0.0018148 4.87495 4.9964 0.00451923
4962 1.51928 1.50054 0.00181444 4.89046 4.99638 0.00451837
4963 1.65396 1.50057 0.00181434 5.34965 4.99645 0.00451802
4964 1.36906 1.50055 0.00181416 4.77661 4.99641 0.00451733
4965 1.39186 1.50053 0.00181393 4.82099 4.99637 0.00451655
4966 1.39066 1.5005 0.0018137 4.95369 4.99636 0.00451565
4967 1.53431 1.50051 0.00181335 5.58197 4.99648 0.00451628
4968 1.47995 1.50051 0.00181299 5.21295 4.99652 0.00451558
4969 1.5461 1.50052 0.00181265 4.84327 4.99649 0.00451478
4970 1.65025 1.50055 0.00181253 4.81191 4.99646 0.00451403
4971 1.52117 1.50055 0.00181217 4.95164 4.99645 0.00451313
4972 1.34686 1.50052 0.00181207 4.78409 4.9964 0.00451242
4973 1.34667 1.50049 0.00181197 4.89574 4.99638 0.00451156
4974 1.40551 1.50047 0.00181171 4.94325 4.99637 0.00451066
4975 1.66674 1.5005 0.00181165 4.91066 4.99636 0.00450979
4976 1.48192 1.5005 0.00181129 4.77041 4.99631 0.00450911
4977 1.54684 1.50051 0.00181095 4.89556 4.99629 0.00450825
4978 1.93131 1.50059 0.00181265 5.43725 4.99638 0.00450822
4979 1.32137 1.50056 0.00181265 5.36232 4.99645 0.00450791
4980 1.27723 1.50051 0.00181284 4.74611 4.9964 0.00450729
4981 1.4524 1.5005 0.0018125 5.12427 4.99643 0.00450645
4982 1.48796 1.5005 0.00181214 4.71397 4.99637 0.00450591
4983 1.5283 1.50051 0.00181178 5.22591 4.99642 0.00450524
4984 1.56231 1.50052 0.00181146 4.81359 4.99638 0.00450448
4985 1.37442 1.50049 0.00181127 4.76736 4.99634 0.00450381
4986 1.31353 1.50046 0.0018113 5.17039 4.99637 0.00450304
4987 1.52929 1.50046 0.00181094 5.47287 4.99647 0.00450316
4988 1.39789 1.50044 0.0018107 5.12109 4.99649 0.00450232
4989 1.74253 1.50049 0.00181099 5.09254 4.99651 0.00450146
4990 1.45692 1.50048 0.00181064 5.02026 4.99651 0.00450056
4991 1.41665 1.50046 0.00181036 5.18674 4.99655 0.00449982
4992 1.56936 1.50048 0.00181005 4.70118 4.99649 0.00449931
4993 1.55779 1.50049 0.00180972 5.014 4.9965 0.00449841
4994 1.51578 1.50049 0.00180936 4.95208 4.99649 0.00449752
4995 1.51507 1.5005 0.001809 4.9487 4.99648 0.00449663
4996 1.52135 1.5005 0.00180865 5.23282 4.99653 0.00449597
4997 1.4558 1.50049 0.00180831 5.27244 4.99658 0.00449541
4998 1.43017 1.50048 0.001808 5.05688 4.99659 0.00449453
4999 1.48589 1.50047 0.00180764 5.13342 4.99662 0.00449371
5000 1.5115 1.50048 0.00180728 5.4966 4.99672 0.00449393
5001 1.49132 1.50047 0.00180692 5.04524 4.99673 0.00449304
5002 1.40367 1.50046 0.00180666 4.84276 4.9967 0.00449225
5003 1.28407 1.50041 0.00180682 4.79657 4.99666 0.00449153
5004 1.48621 1.50041 0.00180646 4.71568 4.9966 0.00449098
5005 1.5034 1.50041 0.0018061 5.09207 4.99662 0.00449012
5006 1.3297 1.50038 0.00180606 4.71497 4.99657 0.00448958
5007 1.44998 1.50037 0.00180573 5.07474 4.99658 0.00448871
5008 1.74688 1.50041 0.00180604 4.95283 4.99657 0.00448782
5009 1.39918 1.50039 0.00180579 4.7874 4.99653 0.00448712
5010 1.7674 1.50045 0.00180622 4.92005 4.99652 0.00448625
5011 1.41516 1.50043 0.00180593 4.99392 4.99652 0.00448535
5012 1.7045 1.50047 0.00180603 4.71985 4.99646 0.0044848
5013 1.54567 1.50048 0.0018057 4.90341 4.99644 0.00448394
5014 1.46511 1.50047 0.00180535 4.94761 4.99643 0.00448306
5015 1.48817 1.50047 0.00180499 5.1714 4.99647 0.0044823
5016 1.53961 1.50048 0.00180465 4.998 4.99647 0.00448141
5017 1.40983 1.50046 0.00180438 5.27776 4.99652 0.00448087
5018 1.72523 1.50051 0.00180458 5.19334 4.99656 0.00448014
5019 1.61073 1.50053 0.00180435 4.64943 4.99649 0.00447978
5020 1.51053 1.50053 0.00180399 4.87676 4.99647 0.00447896
5021 1.35874 1.5005 0.00180385 4.86775 4.99644 0.00447814
5022 1.66606 1.50053 0.00180379 4.96356 4.99644 0.00447725
5023 1.64353 1.50056 0.00180366 4.90679 4.99642 0.00447639
5024 1.34931 1.50053 0.00180355 5.20649 4.99646 0.0044757
5025 1.68486 1.50057 0.00180357 4.7405 4.99641 0.0044751
5026 1.40809 1.50055 0.0018033 4.89837 4.99639 0.00447425
5027 1.50616 1.50055 0.00180294 4.68103 4.99633 0.0044738
5028 1.54434 1.50056 0.00180261 4.9818 4.99633 0.00447291
5029 1.32389 1.50053 0.00180259 5.12727 4.99635 0.0044721
5030 1.67244 1.50056 0.00180256 4.61424 4.99628 0.00447185
5031 1.42299 1.50054 0.00180226 4.86425 4.99625 0.00447104
5032 1.57888 1.50056 0.00180197 5.04436 4.99626 0.00447016
5033 1.531 1.50057 0.00180162 5.06519 4.99627 0.0044693
5034 1.65394 1.5006 0.00180152 4.54243 4.99618 0.00446932
5035 1.51258 1.5006 0.00180117 4.88467 4.99616 0.00446848
5036 1.60698 1.50062 0.00180093 4.61214 4.99608 0.00446825
5037 1.57261 1.50063 0.00180063 5.2689 4.99614 0.00446769
5038 1.5358 1.50064 0.00180029 5.42171 4.99622 0.0044676
5039 1.48761 1.50064 0.00179993 5.02501 4.99623 0.00446672
5040 1.5413 1.50065 0.00179959 5.15536 4.99626 0.00446594
5041 1.56249 1.50066 0.00179928 5.2369 4.99631 0.00446531
5042 1.20069 1.5006 0.00179991 4.57423 4.99622 0.00446521
5043 1.41962 1.50058 0.00179962 4.80653 4.99619 0.00446448
5044 1.56201 1.5006 0.0017993 4.78472 4.99614 0.0044638
5045 1.24948 1.50055 0.00179964 5.02398 4.99615 0.00446291
5046 1.50357 1.50055 0.00179928 4.81269 4.99611 0.00446218
5047 1.4811 1.50054 0.00179893 4.98976 4.99611 0.00446129
5048 1.42168 1.50053 0.00179864 4.80179 4.99607 0.00446058
5049 1.53502 1.50053 0.0017983 5.24971 4.99612 0.00445998
5050 1.30182 1.50049 0.00179837 4.66328 4.99606 0.00445958
5051 1.39607 1.50047 0.00179813 4.88521 4.99604 0.00445875
5052 1.60026 1.50049 0.00179789 4.89837 4.99602 0.00445791
5053 1.58728 1.50051 0.00179761 4.65864 4.99595 0.00445753
5054 1.51527 1.50051 0.00179726 4.55802 4.99586 0.00445749
5055 1.40623 1.5005 0.001797 5.21696 4.99591 0.00445682
5056 1.55288 1.50051 0.00179667 4.73548 4.99586 0.00445624
5057 1.37435 1.50048 0.00179649 4.70254 4.9958 0.00445573
5058 1.55216 1.50049 0.00179617 5.02686 4.9958 0.00445486
5059 1.48118 1.50049 0.00179581 4.75619 4.99576 0.00445423
5060 1.50397 1.50049 0.00179546 5.27195 4.99581 0.00445368
5061 1.43286 1.50047 0.00179515 4.81779 4.99578 0.00445294
5062 1.39084 1.50045 0.00179493 4.60134 4.9957 0.00445274
5063 1.52377 1.50046 0.00179458 5.10484 4.99572 0.00445191
5064 1.47065 1.50045 0.00179424 4.64931 4.99565 0.00445156
5065 1.60786 1.50047 0.00179401 5.11341 4.99567 0.00445074
5066 1.54821 1.50048 0.00179368 5.05711 4.99569 0.00444988
5067 1.4439 1.50047 0.00179336 5.26873 4.99574 0.00444933
5068 1.51925 1.50047 0.00179301 5.39886 4.99582 0.00444916
5069 1.61004 1.5005 0.00179279 5.36843 4.99589 0.00444889
5070 1.5957 1.50051 0.00179253 4.90303 4.99587 0.00444805
5071 1.46765 1.50051 0.00179219 4.75431 4.99583 0.00444743
5072 1.94622 1.5006 0.00179399 5.24171 4.99588 0.00444682
5073 1.45995 1.50059 0.00179365 4.79105 4.99584 0.00444612
5074 1.69669 1.50063 0.00179372 5.09683 4.99586 0.00444529
5075 1.70609 1.50067 0.00179382 5.17824 4.99589 0.00444456
5076 1.32857 1.50063 0.00179379 5.55455 4.996 0.00444505
5077 1.37935 1.50061 0.00179359 5.12666 4.99603 0.00444425
5078 1.65686 1.50064 0.0017935 5.32469 4.99609 0.00444384
5079 1.63489 1.50067 0.00179335 4.75364 4.99604 0.00444322
5080 1.42666 1.50065 0.00179305 4.61724 4.99597 0.00444298
5081 1.51266 1.50065 0.0017927 4.9401 4.99596 0.00444211
5082 1.53117 1.50066 0.00179236 4.8159 4.99592 0.00444138
5083 1.48107 1.50066 0.00179201 5.32586 4.99599 0.00444098
5084 1.32719 1.50062 0.00179198 4.33104 4.99586 0.00444203
5085 1.62205 1.50065 0.00179179 4.4989 4.99576 0.00444224
5086 1.41647 1.50063 0.00179151 4.96063 4.99575 0.00444137
5087 1.73649 1.50068 0.00179176 5.16251 4.99579 0.00444062
5088 1.69439 1.50071 0.00179181 4.92028 4.99577 0.00443977
5089 1.96647 1.50081 0.0017938 4.85454 4.99574 0.00443898
5090 1.54545 1.50081 0.00179347 4.57659 4.99566 0.00443887
5091 1.39163 1.50079 0.00179324 5.16098 4.99569 0.00443812
5092 1.52614 1.5008 0.0017929 4.87081 4.99567 0.00443732
5093 1.38248 1.50077 0.00179269 5.33224 4.99573 0.00443694
5094 1.47809 1.50077 0.00179235 4.94227 4.99572 0.00443608
5095 1.51311 1.50077 0.001792 4.73768 4.99567 0.0044355
5096 1.2747 1.50073 0.0017922 5.05627 4.99569 0.00443464
5097 1.43917 1.50072 0.00179188 4.98756 4.99568 0.00443377
5098 1.35159 1.50069 0.00179177 5.18726 4.99572 0.00443306
5099 1.49157 1.50069 0.00179142 4.88813 4.9957 0.00443224
5100 1.58517 1.5007 0.00179115 4.67444 4.99564 0.00443182
5101 1.62873 1.50073 0.00179097 5.1006 4.99566 0.004431
5102 1.69609 1.50077 0.00179103 5.08281 4.99567 0.00443016
5103 1.37363 1.50074 0.00179085 4.76498 4.99563 0.00442953
5104 1.44386 1.50073 0.00179054 4.58127 4.99555 0.0044294
5105 1.54466 1.50074 0.00179021 4.91898 4.99553 0.00442856
5106 1.39538 1.50072 0.00178997 4.59455 4.99545 0.00442839
5107 1.67925 1.50075 0.00178996 4.92048 4.99544 0.00442755
5108 1.56279 1.50076 0.00178966 5.32847 4.99551 0.00442716
5109 1.53526 1.50077 0.00178932 5.09804 4.99553 0.00442634
5110 1.46842 1.50076 0.00178898 4.88157 4.9955 0.00442553
5111 1.44895 1.50075 0.00178866 5.08105 4.99552 0.00442469
5112 1.55477 1.50077 0.00178834 5.04052 4.99553 0.00442384
5113 1.40696 1.50075 0.00178808 5.20719 4.99557 0.00442317
5114 1.26783 1.5007 0.00178831 5.04572 4.99558 0.00442231
5115 1.60282 1.50072 0.00178807 4.95687 4.99557 0.00442145
5116 1.64032 1.50075 0.00178793 5.52268 4.99568 0.00442179
5117 1.40614 1.50073 0.00178768 4.94605 4.99567 0.00442094
5118 1.43475 1.50072 0.00178738 5.05374 4.99568 0.00442009
5119 1.60549 1.50074 0.00178714 5.23303 4.99572 0.00441947
5120 1.42525 1.50072 0.00178686 5.34402 4.99579 0.00441913
5121 1.64715 1.50075 0.00178674 4.71704 4.99574 0.0044186
5122 1.53985 1.50076 0.0017864 4.87441 4.99571 0.0044178
5123 1.33885 1.50073 0.00178633 4.54877 4.99563 0.0044178
5124 1.43163 1.50071 0.00178604 4.54461 4.99554 0.00441781
5125 1.64783 1.50074 0.00178592 4.8675 4.99551 0.00441702
5126 1.39132 1.50072 0.0017857 5.04776 4.99552 0.00441617
5127 1.59151 1.50074 0.00178544 5.2993 4.99558 0.00441571
5128 1.47088 1.50073 0.0017851 5.06401 4.9956 0.00441487
5129 1.64429 1.50076 0.00178497 5.17631 4.99563 0.00441415
5130 1.34758 1.50073 0.00178487 4.58278 4.99555 0.00441402
5131 1.46918 1.50073 0.00178454 5.38468 4.99563 0.00441381
5132 1.43419 1.50071 0.00178423 5.2645 4.99568 0.00441326
5133 1.59181 1.50073 0.00178398 5.27543 4.99573 0.00441274
5134 1.43483 1.50072 0.00178367 5.26605 4.99579 0.00441219
5135 1.51447 1.50072 0.00178333 5.07553 4.9958 0.00441136
5136 1.40841 1.5007 0.00178307 4.74916 4.99575 0.00441076
5137 1.50249 1.5007 0.00178272 5.02796 4.99576 0.00440991
5138 1.65018 1.50073 0.00178262 4.77222 4.99572 0.00440927
5139 1.45013 1.50072 0.0017823 5.40914 4.9958 0.00440914
5140 1.48147 1.50072 0.00178195 5.67221 4.99593 0.00441025
5141 1.37129 1.50069 0.00178178 5.29249 4.99599 0.00440977
5142 1.58527 1.50071 0.00178151 4.88267 4.99596 0.00440896
5143 1.7372 1.50076 0.00178176 4.98889 4.99596 0.00440811
5144 1.50302 1.50076 0.00178141 5.11174 4.99598 0.00440731
5145 1.43462 1.50074 0.00178111 4.42809 4.99587 0.00440783
5146 1.37061 1.50072 0.00178095 4.70724 4.99582 0.00440733
5147 1.49517 1.50072 0.0017806 5.38902 4.99589 0.00440714
5148 1.56162 1.50073 0.0017803 4.91123 4.99588 0.00440631
5149 1.55604 1.50074 0.00177998 4.86178 4.99585 0.00440554
5150 1.35748 1.50071 0.00177985 4.60217 4.99578 0.00440534
5151 1.40542 1.50069 0.0017796 5.17719 4.99581 0.00440463
5152 1.46228 1.50069 0.00177927 5.29687 4.99587 0.00440416
5153 1.63774 1.50071 0.00177913 5.17481 4.9959 0.00440344
5154 1.52455 1.50072 0.00177879 4.81513 4.99587 0.00440273
5155 1.46619 1.50071 0.00177846 5.54575 4.99598 0.00440317
5156 1.52821 1.50071 0.00177812 5.69535 4.99611 0.0044044
5157 1.31204 1.50068 0.00177815 4.86624 4.99609 0.00440362
5158 1.56197 1.50069 0.00177785 5.18206 4.99612 0.00440291
5159 1.40721 1.50067 0.00177759 5.32326 4.99619 0.00440252
5160 1.51118 1.50067 0.00177725 5.31212 4.99625 0.00440209
5161 1.41582 1.50066 0.00177698 4.92074 4.99623 0.00440126
5162 1.57608 1.50067 0.0017767 4.9573 4.99622 0.00440041
5163 1.3892 1.50065 0.00177648 4.95114 4.99622 0.00439957
5164 1.33724 1.50062 0.00177642 5.06915 4.99623 0.00439874
5165 1.48724 1.50062 0.00177608 4.61413 4.99616 0.00439851
5166 1.44754 1.50061 0.00177577 5.14976 4.99619 0.00439776
5167 1.46207 1.5006 0.00177544 4.40341 4.99607 0.00439841
5168 1.51358 1.5006 0.0017751 4.61837 4.996 0.00439816
5169 1.38294 1.50058 0.0017749 4.77844 4.99596 0.00439751
5170 1.63164 1.5006 0.00177474 5.60817 4.99607 0.00439826
5171 1.29484 1.50056 0.00177484 4.92933 4.99606 0.00439742
5172 1.70387 1.5006 0.00177493 4.877 4.99604 0.00439663
5173 1.50798 1.5006 0.00177459 5.15402 4.99607 0.00439589
5174 1.4932 1.5006 0.00177425 4.91572 4.99605 0.00439507
5175 1.65087 1.50063 0.00177414 4.71713 4.996 0.00439455
5176 1.55452 1.50064 0.00177383 4.78376 4.99596 0.00439389
5177 1.6071 1.50066 0.00177361 4.63176 4.99589 0.00439361
5178 1.30875 1.50063 0.00177365 4.8891 4.99587 0.00439281
5179 1.47437 1.50062 0.00177331 5.13205 4.99589 0.00439204
5180 1.19399 1.50056 0.00177396 5.03709 4.9959 0.0043912
5181 1.58778 1.50058 0.0017737 4.57412 4.99582 0.0043911
5182 1.57714 1.50059 0.00177342 4.57247 4.99574 0.00439102
5183 1.36072 1.50057 0.00177328 4.90787 4.99572 0.0043902
5184 1.5647 1.50058 0.00177298 5.81179 4.99588 0.00439218
5185 1.54804 1.50059 0.00177266 5.20976 4.99592 0.00439152
5186 1.39841 1.50057 0.00177243 5.36645 4.99599 0.00439126
5187 1.42177 1.50055 0.00177215 5.69146 4.99613 0.00439246
5188 1.39804 1.50053 0.00177192 5.21716 4.99617 0.00439182
5189 1.54298 1.50054 0.0017716 5.03212 4.99618 0.00439098
5190 1.75046 1.50059 0.00177191 4.99384 4.99618 0.00439013
5191 1.30614 1.50055 0.00177197 4.89359 4.99616 0.00438933
5192 1.3555 1.50052 0.00177185 5.43891 4.99624 0.00438931
5193 1.36419 1.5005 0.0017717 4.47455 4.99614 0.00438962
5194 1.56232 1.50051 0.0017714 5.22861 4.99619 0.004389
5195 1.52256 1.50051 0.00177106 4.99304 4.99618 0.00438815
5196 1.49509 1.50051 0.00177072 5.29017 4.99624 0.00438767
5197 1.2864 1.50047 0.00177086 4.83114 4.99621 0.00438694
5198 1.50124 1.50047 0.00177052 4.28937 4.99607 0.00438821
5199 1.50093 1.50047 0.00177018 5.61556 4.99619 0.00438898
5200 1.45788 1.50046 0.00176986 5.52937 4.99629 0.00438934
5201 1.68396 1.5005 0.00176987 4.75829 4.99625 0.00438873
5202 1.27664 1.50046 0.00177005 4.91454 4.99623 0.00438791
5203 1.61984 1.50048 0.00176986 5.29832 4.99629 0.00438746
5204 1.34264 1.50045 0.00176978 4.93371 4.99628 0.00438663
5205 1.5054 1.50045 0.00176944 5.01166 4.99628 0.00438579
5206 1.73072 1.50049 0.00176965 4.72628 4.99623 0.00438525
5207 1.70385 1.50053 0.00176974 5.29106 4.99629 0.00438477
5208 1.31185 1.5005 0.00176978 5.34861 4.99635 0.00438445
5209 1.65671 1.50053 0.00176969 5.60049 4.99647 0.00438515
5210 1.49682 1.50053 0.00176935 4.36676 4.99635 0.00438597
5211 1.36929 1.5005 0.00176919 4.72757 4.9963 0.00438543
5212 1.43322 1.50049 0.0017689 5.35508 4.99637 0.00438513
5213 1.44226 1.50048 0.00176859 4.79167 4.99633 0.00438447
5214 1.28896 1.50044 0.00176872 4.47248 4.99623 0.00438478
5215 1.52448 1.50044 0.00176839 4.70207 4.99617 0.0043843
5216 1.47228 1.50044 0.00176806 4.8243 4.99614 0.00438358
5217 1.49026 1.50043 0.00176772 5.25114 4.99619 0.00438301
5218 1.21729 1.50038 0.00176821 5.16246 4.99622 0.00438229
5219 1.62395 1.5004 0.00176803 5.29882 4.99628 0.00438183
5220 1.46064 1.5004 0.00176771 5.00392 4.99628 0.00438099
5221 1.52852 1.5004 0.00176738 5.10566 4.9963 0.0043802
5222 1.64163 1.50043 0.00176725 5.17475 4.99633 0.0043795
5223 1.33207 1.5004 0.0017672 4.46849 4.99623 0.00437983
5224 1.45746 1.50039 0.00176688 5.39503 4.99631 0.00437965
5225 1.39286 1.50037 0.00176667 4.52901 4.99622 0.00437973
5226 1.69482 1.5004 0.00176672 5.1925 4.99626 0.00437905
5227 1.53409 1.50041 0.00176639 5.58369 4.99637 0.00437966
5228 1.37445 1.50039 0.00176622 4.84225 4.99634 0.00437892
5229 1.52262 1.50039 0.00176589 5.07584 4.99635 0.00437811
5230 1.41192 1.50037 0.00176563 5.18432 4.99639 0.00437742
5231 1.54992 1.50038 0.00176532 5.06992 4.9964 0.0043766
5232 1.51513 1.50039 0.00176498 4.52686 4.99632 0.00437669
5233 1.63811 1.50041 0.00176484 5.28331 4.99637 0.00437619
5234 1.6593 1.50044 0.00176477 5.42625 4.99645 0.00437613
5235 1.39569 1.50042 0.00176454 5.02402 4.99646 0.00437529
5236 1.54404 1.50043 0.00176422 4.98239 4.99645 0.00437446
5237 1.59898 1.50045 0.00176399 5.17149 4.99649 0.00437375
5238 1.63943 1.50048 0.00176385 5.50651 4.99659 0.004374
5239 1.41413 1.50046 0.00176359 5.23921 4.99663 0.00437341
5240 1.31464 1.50042 0.00176361 4.70712 4.99658 0.00437293
5241 1.44345 1.50041 0.00176331 4.81846 4.99654 0.00437222
5242 1.64223 1.50044 0.00176318 5.19873 4.99658 0.00437156
5243 1.46022 1.50043 0.00176286 4.65939 4.99652 0.0043712
5244 1.39699 1.50041 0.00176263 4.67255 4.99646 0.0043708
5245 1.46847 1.50041 0.00176231 4.81753 4.99642 0.0043701
5246 1.31898 1.50037 0.00176231 5.00169 4.99642 0.00436927
5247 1.46685 1.50037 0.00176199 4.98005 4.99642 0.00436844
5248 1.65248 1.5004 0.00176189 5.33198 4.99648 0.00436807
5249 1.60796 1.50042 0.00176167 4.93142 4.99647 0.00436726
5250 1.54683 1.50042 0.00176136 4.67434 4.99641 0.00436686
5251 1.815 1.50048 0.00176204 4.92953 4.9964 0.00436604
5252 1.57585 1.5005 0.00176177 4.63264 4.99633 0.00436576
5253 1.74405 1.50055 0.00176204 5.45903 4.99642 0.00436582
5254 1.30884 1.50051 0.00176208 4.9142 4.9964 0.00436502
5255 1.44732 1.5005 0.00176178 4.87211 4.99638 0.00436425
5256 1.59462 1.50052 0.00176153 5.04449 4.99639 0.00436343
5257 1.42156 1.5005 0.00176126 4.84025 4.99636 0.0043627
5258 1.67774 1.50054 0.00176125 5.09365 4.99637 0.00436191
5259 1.84813 1.5006 0.00176215 4.9831 4.99637 0.00436108
5260 1.47583 1.5006 0.00176183 5.02653 4.99638 0.00436025
5261 1.37987 1.50057 0.00176164 5.37338 4.99645 0.00436001
5262 1.4204 1.50056 0.00176137 4.95093 4.99644 0.00435919
5263 1.35027 1.50053 0.00176127 4.65112 4.99637 0.00435886
5264 1.47767 1.50053 0.00176094 5.13827 4.9964 0.00435811
5265 1.4697 1.50052 0.00176061 4.65615 4.99634 0.00435777
5266 1.24322 1.50047 0.00176096 5.00593 4.99634 0.00435694
5267 1.52656 1.50048 0.00176063 4.94148 4.99633 0.00435612
5268 1.3839 1.50045 0.00176044 4.8166 4.99629 0.00435543
5269 1.42231 1.50044 0.00176016 5.27884 4.99635 0.00435493
5270 1.30376 1.5004 0.00176023 5.00713 4.99635 0.00435411
5271 1.54343 1.50041 0.00175991 4.94479 4.99634 0.00435329
5272 1.29343 1.50037 0.00176001 5.17679 4.99637 0.0043526
5273 1.56245 1.50038 0.00175972 5.19003 4.99641 0.00435193
5274 1.55173 1.50039 0.00175941 5.05352 4.99642 0.00435112
5275 1.50104 1.50039 0.00175908 5.56557 4.99653 0.00435163
5276 1.34347 1.50036 0.001759 5.30894 4.99659 0.00435121
5277 1.46002 1.50035 0.00175868 4.87459 4.99657 0.00435045
5278 1.43607 1.50034 0.00175839 4.85236 4.99654 0.00434971
5279 1.46396 1.50034 0.00175807 5.40569 4.99662 0.00434958
5280 1.4566 1.50033 0.00175776 5.4858 4.99671 0.00434974
5281 1.48418 1.50032 0.00175743 5.3222 4.99677 0.00434935
5282 1.34033 1.50029 0.00175735 5.17028 4.9968 0.00434865
5283 1.45167 1.50028 0.00175705 5.01447 4.99681 0.00434783
5284 1.58337 1.5003 0.00175678 4.88495 4.99679 0.00434706
5285 1.50912 1.5003 0.00175645 5.01492 4.99679 0.00434624
5286 1.60003 1.50032 0.00175622 5.37286 4.99686 0.004346
5287 1.6191 1.50034 0.00175603 4.7917 4.99682 0.00434535
5288 1.6637 1.50037 0.00175597 5.34154 4.99689 0.00434502
5289 1.59699 1.50039 0.00175574 4.72261 4.99683 0.0043445
5290 1.38657 1.50037 0.00175554 5.16136 4.99687 0.00434379
5291 1.46324 1.50036 0.00175522 5.10093 4.99689 0.00434302
5292 1.53862 1.50037 0.0017549 5.39126 4.99696 0.00434284
5293 1.47453 1.50037 0.00175458 5.27964 4.99701 0.00434234
5294 1.36311 1.50034 0.00175444 4.73367 4.99696 0.00434181
5295 1.58147 1.50036 0.00175417 5.01432 4.99697 0.00434099
5296 1.35258 1.50033 0.00175406 4.03613 4.99679 0.00434396
5297 1.43681 1.50032 0.00175377 5.019 4.99679 0.00434314
5298 1.38311 1.50029 0.00175358 5.2025 4.99683 0.0043425
5299 1.36177 1.50027 0.00175344 4.7549 4.99678 0.00434192
5300 1.30966 1.50023 0.00175348 5.26614 4.99683 0.00434139
5301 1.50333 1.50023 0.00175315 4.82066 4.9968 0.0043407
5302 1.27741 1.50019 0.00175332 4.4998 4.99671 0.0043409
5303 1.28581 1.50015 0.00175346 5.23041 4.99675 0.0043403
5304 1.71051 1.50019 0.00175358 5.54529 4.99685 0.00434071
5305 1.43241 1.50018 0.00175329 5.13612 4.99688 0.00433998
5306 1.59715 1.50019 0.00175306 4.87281 4.99686 0.00433922
5307 1.61666 1.50022 0.00175287 5.43796 4.99694 0.0043392
5308 1.68564 1.50025 0.00175288 5.1369 4.99697 0.00433846
5309 1.36147 1.50023 0.00175275 4.4971 4.99687 0.00433867
5310 1.43235 1.50021 0.00175247 5.25396 4.99692 0.00433812
5311 1.54619 1.50022 0.00175216 5.30863 4.99698 0.0043377
5312 1.5114 1.50022 0.00175183 5.32725 4.99704 0.00433733
5313 1.68975 1.50026 0.00175186 4.95389 4.99703 0.00433652
5314 1.44316 1.50025 0.00175156 4.44085 4.99693 0.00433697
5315 1.65174 1.50028 0.00175147 5.15929 4.99696 0.00433626
5316 1.49019 1.50028 0.00175114 5.29021 4.99701 0.00433579
5317 1.39621 1.50026 0.00175092 5.41994 4.99709 0.00433571
5318 1.44225 1.50024 0.00175062 4.88143 4.99707 0.00433495
5319 1.55925 1.50026 0.00175033 5.41271 4.99715 0.00433484
5320 1.49871 1.50026 0.00175 4.69311 4.99709 0.0043344
5321 1.56964 1.50027 0.00174972 4.97852 4.99709 0.00433358
5322 1.60973 1.50029 0.00174951 4.27601 4.99695 0.00433489
5323 1.48306 1.50029 0.00174919 5.35173 4.99702 0.00433459
5324 1.47962 1.50028 0.00174886 4.76393 4.99698 0.00433399
5325 1.37539 1.50026 0.00174869 5.44794 4.99706 0.00433401
5326 1.46014 1.50025 0.00174838 5.35033 4.99713 0.0043337
5327 1.46787 1.50024 0.00174806 5.04907 4.99714 0.0043329
5328 1.51868 1.50025 0.00174774 5.30805 4.9972 0.00433248
5329 1.69208 1.50028 0.00174778 4.64965 4.99713 0.00433216
5330 1.58994 1.5003 0.00174753 4.87597 4.99711 0.0043314
5331 1.34014 1.50027 0.00174746 4.63404 4.99704 0.00433113
5332 1.45442 1.50026 0.00174716 4.69869 4.99698 0.00433067
5333 1.36953 1.50024 0.001747 5.19715 4.99702 0.00433002
5334 1.27571 1.5002 0.00174718 4.63728 4.99695 0.00432974
5335 1.37949 1.50017 0.001747 5.31768 4.99701 0.00432934
5336 1.6172 1.5002 0.00174681 4.89389 4.99699 0.00432858
5337 1.43564 1.50018 0.00174652 5.52013 4.99709 0.00432887
5338 1.74978 1.50023 0.00174682 4.59328 4.99702 0.00432872
5339 1.57817 1.50024 0.00174656 5.02489 4.99702 0.00432792
