# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with uniform transition probability
# Total number of throws (sampled points): M = 2000
# Number of blocks: N = 2000
# Throws per block: L = 1
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 20)
# Uniform proposal half-width (cube side = 2a): a = 1.2
# Acceptance rate: A = accepted/attempted = 0.524
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 20)
# Uniform proposal half-width (cube side = 2a): a = 3
# Acceptance rate: A = accepted/attempted = 0.507
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
393 3.02266 4.08515 0.256846 5.22486 5.83542 0.143085
394 3.57018 4.08384 0.256196 4.21613 5.83131 0.14278
395 3.02855 4.08117 0.255561 4.21613 5.82722 0.142477
396 3.02855 4.07851 0.254928 3.30359 5.82084 0.14226
397 2.36536 4.0742 0.254322 3.30359 5.8145 0.142042
398 2.28531 4.0697 0.253722 4.83127 5.81203 0.141707
399 2.28531 4.06523 0.253125 4.83127 5.80957 0.141372
400 1.39342 4.05855 0.25258 2.5068 5.80132 0.14126
401 1.20027 4.05142 0.25205 2.5068 5.7931 0.141147
402 1.36239 4.04473 0.251511 2.5068 5.78493 0.141032
403 1.36239 4.03808 0.250974 2.5068 5.77679 0.140917
404 1.56777 4.03196 0.250427 2.5068 5.7687 0.1408
405 1.56777 4.02588 0.249882 2.5068 5.76064 0.140683
406 2.24072 4.02148 0.249305 2.5068 5.75263 0.140565
407 1.83311 4.0161 0.248749 4.67345 5.74998 0.140244
408 1.68825 4.0104 0.248205 4.67345 5.74734 0.139925
409 1.63195 4.00458 0.247665 4.67345 5.74471 0.139607
410 0.791335 3.99675 0.247185 4.67345 5.7421 0.139291
411 0.791335 3.98895 0.246706 3.83914 5.73747 0.139028
412 0.53543 3.98056 0.246249 3.83914 5.73286 0.138767
413 0.53543 3.97222 0.245794 3.83914 5.72828 0.138507
414 0.53543 3.96392 0.24534 4.2663 5.72475 0.138217
415 1.37756 3.95769 0.244827 4.2663 5.72123 0.137928
416 1.37497 3.95148 0.244317 4.2663 5.71774 0.13764
417 0.783796 3.94388 0.243849 4.39068 5.71455 0.137347
418 0.783796 3.93632 0.243382 2.75232 5.70747 0.137201
419 0.783796 3.9288 0.242917 5.38642 5.7067 0.136875
420 0.783796 3.92131 0.242453 5.38642 5.70594 0.136551
421 0.783796 3.91386 0.241992 5.38642 5.70518 0.136229
422 0.195622 3.90505 0.241578 6.42433 5.70688 0.135916
423 0.56891 3.89716 0.241136 4.70538 5.70452 0.135615
424 1.05247 3.89045 0.24066 5.09332 5.70307 0.135302
425 0.861969 3.88333 0.240198 5.09332 5.70164 0.134991
426 0.861969 3.87623 0.239739 5.09332 5.70021 0.134682
427 0.861969 3.86918 0.239281 4.49988 5.6974 0.134395
428 1.0338 3.86255 0.238813 6.50779 5.69929 0.134094
429 1.0338 3.85596 0.238347 4.72586 5.69702 0.133801
430 0.282151 3.84765 0.237937 3.2607 5.69136 0.133609
431 0.282151 3.83937 0.237529 3.91432 5.68724 0.133363
432 1.01435 3.83283 0.237068 3.91432 5.68313 0.133117
433 0.789118 3.8258 0.236625 3.91432 5.67905 0.132872
434 0.789118 3.81881 0.236183 3.91432 5.67498 0.132628
435 0.789118 3.81184 0.235742 3.91432 5.67093 0.132384
436 0.982005 3.80535 0.23529 3.91432 5.6669 0.132142
437 0.686998 3.79822 0.234859 3.54848 5.66206 0.131928
438 0.870159 3.79153 0.234418 4.99081 5.66052 0.131636
439 1.41179 3.78611 0.233946 4.99081 5.659 0.131344
440 2.43556 3.78304 0.233434 4.99081 5.65748 0.131054
441 2.43556 3.77999 0.232924 4.18599 5.65414 0.130799
442 2.43556 3.77694 0.232417 5.54135 5.65389 0.130503
443 2.43556 3.77392 0.231911 5.54135 5.65363 0.130209
444 1.72822 3.76931 0.231434 5.54135 5.65338 0.129915
445 1.90485 3.76512 0.230951 3.17971 5.64782 0.129742
446 1.90485 3.76095 0.230471 4.83952 5.64601 0.129464
447 1.90485 3.7568 0.229992 3.89857 5.6421 0.129233
448 1.92102 3.7527 0.229515 3.89857 5.63821 0.129003
449 0.851047 3.74624 0.229094 2.69957 5.63166 0.128881
450 1.05138 3.74025 0.228663 2.69957 5.62515 0.12876
451 1.05138 3.73428 0.228233 5.96656 5.62591 0.128476
452 1.80738 3.73002 0.227768 6.21731 5.62721 0.128198
453 1.32802 3.72472 0.227326 4.3913 5.62449 0.127944
454 1.31406 3.71941 0.226887 4.3913 5.62177 0.127691
455 1.42358 3.71436 0.226444 4.3913 5.61906 0.127438
456 1.42358 3.70934 0.226003 3.9751 5.61546 0.12721
457 0.94007 3.70328 0.225589 3.9751 5.61187 0.126982
458 0.565069 3.69643 0.2252 2.33952 5.60473 0.126906
459 0.565069 3.68961 0.224813 3.54872 5.60025 0.126708
460 0.701295 3.68311 0.224417 5.75612 5.60058 0.126433
461 0.701295 3.67664 0.224023 6.9385 5.60349 0.126191
462 0.621626 3.67003 0.223636 8.53722 5.60984 0.126078
463 0.621626 3.66344 0.223249 7.5165 5.61396 0.125873
464 1.00692 3.65772 0.222841 7.5165 5.61806 0.125668
465 0.63605 3.65122 0.222456 7.5165 5.62214 0.125464
466 0.63605 3.64475 0.222073 7.5165 5.6262 0.12526
467 0.63605 3.63831 0.22169 7.5165 5.63025 0.125058
468 0.579003 3.63177 0.221313 7.5165 5.63428 0.124855
469 0.579003 3.62526 0.220936 7.21931 5.63766 0.124634
470 0.896192 3.61946 0.220542 4.87715 5.63604 0.124379
471 0.702436 3.61326 0.220161 3.8686 5.63229 0.124172
472 0.702436 3.6071 0.21978 5.11725 5.6312 0.123913
473 0.702436 3.60095 0.219401 5.11725 5.63011 0.123656
474 0.698085 3.59483 0.219023 3.02724 5.62462 0.123517
475 0.933442 3.58923 0.218633 2.14627 5.6173 0.123474
476 0.933442 3.58365 0.218245 4.65428 5.61528 0.123231
477 2.10117 3.58054 0.217809 4.65428 5.61326 0.122989
478 3.47849 3.58033 0.217353 4.65428 5.61125 0.122747
479 3.47849 3.58011 0.216899 4.57035 5.60908 0.12251
480 3.47849 3.5799 0.216447 6.00796 5.60991 0.122258
481 4.3516 3.58151 0.216002 6.00796 5.61074 0.122006
482 3.60624 3.58156 0.215554 6.00796 5.61156 0.121755
483 3.60624 3.58161 0.215107 6.00796 5.61238 0.121506
484 4.1402 3.58276 0.214665 6.00796 5.6132 0.121257
485 3.77973 3.58317 0.214222 7.80104 5.61771 0.121091
486 3.44341 3.58288 0.213781 7.86145 5.62233 0.12093
487 3.75095 3.58323 0.213342 7.86145 5.62693 0.120769
488 3.75095 3.58357 0.212905 6.56135 5.62884 0.120536
489 4.43406 3.58531 0.212476 4.6939 5.62693 0.120305
490 4.218 3.5866 0.212046 4.6939 5.62503 0.120074
491 4.01606 3.58748 0.211615 5.00138 5.62376 0.119836
492 4.40034 3.58913 0.211191 5.00138 5.62249 0.119599
493 5.76792 3.59355 0.210809 5.00138 5.62123 0.119363
494 5.65014 3.59771 0.210423 5.00138 5.61998 0.119127
495 4.85152 3.60024 0.210013 5.00138 5.61873 0.118893
496 4.49402 3.60205 0.209597 5.00138 5.61748 0.11866
497 4.49402 3.60384 0.209182 5.2505 5.61674 0.118423
498 4.49402 3.60563 0.208769 5.2505 5.61601 0.118187
499 5.1189 3.60866 0.208373 5.2505 5.61528 0.117952
500 3.90614 3.60926 0.207956 5.2505 5.61455 0.117718
501 3.94001 3.60992 0.207542 5.2505 5.61382 0.117485
502 3.71335 3.61012 0.207128 5.65139 5.61389 0.117251
503 3.27827 3.60946 0.206717 5.65139 5.61397 0.117018
504 2.16568 3.6066 0.206326 5.24914 5.61325 0.116788
505 1.89592 3.60321 0.205945 6.21938 5.61445 0.116562
506 1.89592 3.59984 0.205565 6.21938 5.61564 0.116338
507 1.89592 3.59647 0.205187 4.44596 5.61333 0.116131
508 1.89592 3.59313 0.20481 4.44596 5.61104 0.115925
509 2.40221 3.59079 0.204421 4.44596 5.60875 0.11572
510 2.32293 3.5883 0.204035 4.44596 5.60647 0.115515
511 3.54502 3.58822 0.203635 4.44596 5.6042 0.115311
512 3.59991 3.58824 0.203237 3.98981 5.60104 0.115129
513 3.59991 3.58826 0.20284 2.83585 5.59565 0.115031
514 4.06769 3.5892 0.202448 2.83585 5.59028 0.114932
515 3.44789 3.58892 0.202054 2.50059 5.58428 0.114866
516 3.33621 3.58843 0.201663 2.50059 5.57831 0.114798
517 2.68237 3.58668 0.20128 5.98486 5.57909 0.114579
518 2.68237 3.58493 0.200899 5.61706 5.57917 0.114357
519 2.68237 3.58319 0.200519 5.61706 5.57924 0.114137
520 2.68237 3.58146 0.20014 3.13689 5.57454 0.114014
521 2.99325 3.58033 0.199759 3.13689 5.56986 0.113891
522 2.99325 3.57921 0.199379 3.13689 5.5652 0.113768
523 3.47002 3.579 0.198998 3.88754 5.562 0.113596
524 3.55885 3.57896 0.198617 4.3603 5.5597 0.113402
525 3.55885 3.57892 0.198239 4.3603 5.55742 0.113209
526 3.55885 3.57888 0.197862 4.3603 5.55514 0.113016
527 3.07402 3.57793 0.197488 4.3603 5.55288 0.112824
528 3.54909 3.57787 0.197114 4.33612 5.55057 0.112634
529 3.54909 3.57782 0.196741 4.33612 5.54828 0.112444
530 3.86425 3.57836 0.19637 5.10096 5.54743 0.112235
531 4.21107 3.57955 0.196003 1.92461 5.54061 0.112231
532 4.45613 3.5812 0.195642 1.92461 5.53381 0.112226
533 4.42448 3.58278 0.195281 3.88911 5.53073 0.112058
534 3.79796 3.58318 0.194915 3.88911 5.52765 0.11189
535 2.99157 3.58208 0.194553 3.88911 5.52459 0.111723
536 2.99157 3.58097 0.194193 3.88911 5.52154 0.111556
537 3.8216 3.58142 0.193832 2.17934 5.51531 0.111522
538 3.8216 3.58187 0.193472 2.17934 5.50911 0.111487
539 2.92134 3.58064 0.193116 2.17934 5.50294 0.111451
540 2.86601 3.57932 0.192763 2.17934 5.49678 0.111415
541 2.86601 3.578 0.192411 2.18652 5.49066 0.111377
542 3.2046 3.57731 0.192057 2.18652 5.48457 0.111338
543 2.38912 3.57512 0.191715 4.97942 5.48364 0.111137
544 1.37075 3.57107 0.191405 4.97942 5.48271 0.110936
545 1.37075 3.56703 0.191096 4.97942 5.48178 0.110736
546 1.37075 3.56301 0.190789 4.97942 5.48086 0.110537
547 1.43915 3.55913 0.190479 4.39409 5.47888 0.110353
548 1.43915 3.55526 0.19017 3.80726 5.47583 0.110193
549 1.43915 3.55141 0.189863 3.80726 5.47279 0.110034
550 1.43915 3.54757 0.189556 6.37976 5.47444 0.109847
551 1.43915 3.54374 0.189251 6.37976 5.47608 0.109659
552 1.70676 3.54041 0.188937 8.28936 5.48118 0.109579
553 1.70676 3.5371 0.188624 8.28936 5.48625 0.109499
554 1.70676 3.53379 0.188312 7.04807 5.48907 0.109337
555 1.64283 3.53038 0.188003 6.42379 5.49076 0.109153
556 1.64283 3.52699 0.187696 8.04942 5.49536 0.109054
557 1.82861 3.52394 0.187383 8.04942 5.49995 0.108954
558 1.82861 3.5209 0.187072 9.32561 5.5068 0.108975
559 2.43905 3.51897 0.186747 9.32561 5.51363 0.108994
560 1.73017 3.51577 0.18644 7.45448 5.5171 0.108854
561 1.73017 3.51259 0.186135 5.22369 5.51658 0.108661
562 1.94426 3.5098 0.185824 5.22369 5.51605 0.108469
563 1.34789 3.50596 0.185534 5.22369 5.51554 0.108277
564 1.34789 3.50213 0.185244 5.22369 5.51502 0.108086
565 0.790298 3.49733 0.184978 5.22369 5.5145 0.107896
566 0.937041 3.49281 0.184707 6.19846 5.51571 0.107712
567 0.937041 3.4883 0.184436 6.19846 5.51691 0.107529
568 0.937041 3.48381 0.184165 5.13956 5.51625 0.107341
569 0.937041 3.47933 0.183896 4.2527 5.51403 0.107176
570 1.05785 3.47509 0.183622 4.2527 5.51182 0.10701
571 1.05785 3.47085 0.183349 4.2527 5.50961 0.106845
572 0.878376 3.46632 0.183084 2.893 5.50504 0.106757
573 1.26322 3.46248 0.182805 2.893 5.50048 0.106667
574 1.52834 3.45911 0.182517 2.893 5.49594 0.106578
575 1.63545 3.45594 0.182227 3.96334 5.49327 0.106426
576 1.48234 3.45251 0.181943 3.96334 5.49061 0.106274
577 1.48234 3.44909 0.181659 6.90105 5.49306 0.106118
578 1.48234 3.44569 0.181377 6.64655 5.49505 0.105953
579 0.767561 3.44107 0.181122 6.32795 5.49649 0.10578
580 1.1181 3.43706 0.180854 6.32795 5.49793 0.105607
581 1.1181 3.43307 0.180587 4.77398 5.49668 0.105433
582 0.587618 3.42818 0.180342 3.29123 5.49289 0.105319
583 0.587618 3.42331 0.180099 5.83088 5.49347 0.10514
584 0.587618 3.41845 0.179856 5.83088 5.49405 0.104962
585 0.587618 3.41361 0.179613 4.86801 5.49298 0.104788
586 0.587618 3.40879 0.179371 4.86801 5.49191 0.104614
587 0.587618 3.40398 0.17913 4.86801 5.49085 0.104441
588 0.587618 3.3992 0.178889 5.15765 5.49028 0.104265
589 0.593143 3.39443 0.178649 5.4519 5.49022 0.104088
590 0.593143 3.38968 0.178409 5.4519 5.49015 0.103911
591 0.593143 3.38495 0.17817 3.13163 5.48616 0.103812
592 0.593143 3.38024 0.177931 3.13163 5.48218 0.103713
593 0.593143 3.37554 0.177693 3.13163 5.47822 0.103613
594 0.593143 3.37085 0.177455 3.13163 5.47427 0.103514
595 0.593143 3.36618 0.177218 0.807453 5.46643 0.103637
596 0.593143 3.36153 0.176982 0.807453 5.45861 0.103758
597 0.593143 3.35689 0.176746 2.75641 5.45408 0.103683
598 0.593143 3.35227 0.176511 4.30312 5.45216 0.103528
599 0.909166 3.34819 0.176263 5.39414 5.45206 0.103355
600 0.909166 3.34413 0.176016 5.39414 5.45197 0.103182
601 0.646653 3.33964 0.17578 5.22496 5.45159 0.103011
602 0.646653 3.33517 0.175545 6.44509 5.45324 0.102853
603 0.646653 3.33071 0.17531 7.70855 5.45698 0.10275
604 0.432075 3.32591 0.175085 5.76279 5.45748 0.102581
605 1.10365 3.32224 0.174834 5.76279 5.45799 0.102413
606 1.10365 3.31857 0.174584 6.26467 5.45932 0.102253
607 1.10365 3.31493 0.174334 6.26467 5.46065 0.102093
608 0.415106 3.31016 0.174113 6.26467 5.46197 0.101933
609 0.415106 3.3054 0.173891 6.26467 5.46329 0.101774
610 1.10237 3.30179 0.173644 6.35164 5.46474 0.101618
611 1.10237 3.29819 0.173397 6.35164 5.4662 0.101462
612 1.06039 3.29453 0.173152 3.62761 5.46319 0.10134
613 1.06039 3.29089 0.172907 3.62761 5.4602 0.101219
614 1.32938 3.28769 0.172655 3.62761 5.45721 0.101098
615 1.26018 3.2844 0.172406 3.62761 5.45424 0.100977
616 1.26018 3.28111 0.172157 3.62761 5.45127 0.100857
617 1.26018 3.27784 0.171909 5.0043 5.45055 0.100696
618 1.26018 3.27457 0.171662 5.16585 5.45009 0.100534
619 0.848538 3.27065 0.171429 6.36165 5.45156 0.100382
620 1.31207 3.26749 0.171181 6.36165 5.45303 0.100231
621 1.31207 3.26434 0.170934 6.05724 5.454 0.100074
622 1.31207 3.26121 0.170688 6.05724 5.45497 0.0999178
623 1.93299 3.25907 0.170427 7.3659 5.45804 0.0998044
624 1.93299 3.25695 0.170167 5.52804 5.45815 0.0996444
625 1.93299 3.25483 0.169908 5.2214 5.45777 0.0994855
626 1.37682 3.25183 0.169663 5.2214 5.45739 0.0993272
627 1.66815 3.2493 0.169411 4.23095 5.45544 0.099188
628 1.66815 3.24679 0.16916 4.23095 5.45349 0.0990491
629 1.66815 3.24428 0.168909 7.22737 5.45631 0.0989317
630 1.30476 3.2412 0.168669 5.14117 5.45581 0.0987758
631 1.20608 3.23797 0.168432 5.14117 5.45531 0.0986204
632 1.20608 3.23476 0.168196 5.14117 5.45481 0.0984655
633 1.81302 3.23251 0.167945 5.14117 5.45432 0.0983111
634 2.12239 3.23076 0.167689 5.14117 5.45382 0.0981571
635 1.12403 3.22744 0.167458 4.74296 5.4527 0.0980088
636 1.10843 3.22411 0.167228 3.98118 5.45039 0.0978819
637 1.64468 3.22163 0.166983 0.860251 5.44318 0.0979935
638 1.64468 3.21916 0.16674 3.50287 5.44014 0.097887
639 1.26238 3.2161 0.166507 3.50287 5.43711 0.0977807
640 0.748161 3.21224 0.166291 3.50287 5.43409 0.0976746
641 0.748161 3.2084 0.166076 3.50287 5.43108 0.0975686
642 0.748161 3.20457 0.165861 3.91695 5.42872 0.097445
643 0.420763 3.20024 0.16566 3.91695 5.42637 0.0973218
644 0.420763 3.19592 0.165459 3.91695 5.42402 0.0971988
645 0.420763 3.19162 0.165258 4.62579 5.42278 0.0970559
646 0.420763 3.18733 0.165058 4.62579 5.42155 0.0969134
647 0.420763 3.18305 0.164858 2.93808 5.41771 0.0968396
648 0.420763 3.17879 0.164658 3.68677 5.41504 0.0967269
649 0.420763 3.17454 0.16446 6.81308 5.41719 0.0966018
650 1.35215 3.17174 0.16423 7.62526 5.42059 0.0965128
651 1.78596 3.16961 0.163992 7.15181 5.42325 0.0964012
652 1.78596 3.16749 0.163754 7.15181 5.4259 0.0962897
653 1.78596 3.16537 0.163516 6.91403 5.42818 0.0961691
654 1.78596 3.16326 0.16328 6.15986 5.4293 0.0960285
655 2.03585 3.16154 0.163039 6.15986 5.43042 0.0958883
656 2.03585 3.15982 0.1628 6.53735 5.4321 0.0957568
657 2.01774 3.15809 0.162561 6.91666 5.43436 0.0956377
658 2.01774 3.15635 0.162323 6.91666 5.43662 0.0955188
659 2.01774 3.15462 0.162086 8.35908 5.44105 0.0954768
660 2.01774 3.1529 0.161849 8.15097 5.44516 0.0954204
661 1.30576 3.15011 0.161628 8.15097 5.44925 0.0953638
662 1.30576 3.14732 0.161408 8.15097 5.45333 0.0953071
663 1.30209 3.14454 0.161188 8.15097 5.4574 0.0952502
664 0.4842 3.14053 0.160995 7.77274 5.46089 0.0951705
665 0.4842 3.13654 0.160803 9.56804 5.46706 0.0952278
666 0.4842 3.13255 0.16061 10.5963 5.47476 0.0953961
667 0.4842 3.12858 0.160419 10.5963 5.48244 0.0955619
668 0.4842 3.12463 0.160227 9.08744 5.48784 0.0955713
669 0.4842 3.12068 0.160036 8.29812 5.49204 0.0955207
670 0.4842 3.11674 0.159845 8.29812 5.49623 0.09547
671 0.4842 3.11282 0.159655 8.06726 5.50006 0.0954045
672 0.4842 3.10891 0.159466 6.93945 5.5022 0.0952865
673 0.4842 3.10501 0.159276 6.93945 5.50434 0.0951688
674 1.27059 3.10229 0.159063 4.81597 5.50332 0.095033
675 1.28628 3.0996 0.15885 4.81597 5.5023 0.0948976
676 1.2591 3.09687 0.158638 3.22289 5.49893 0.0948171
677 1.60065 3.09466 0.158419 3.22289 5.49556 0.0947366
678 1.60065 3.09246 0.158201 3.22289 5.49221 0.0946561
679 1.60065 3.09026 0.157983 3.22289 5.48887 0.0945757
680 0.973495 3.08715 0.157781 3.65034 5.48617 0.0944752
681 0.868453 3.08389 0.157583 3.65034 5.48347 0.0943749
682 0.868453 3.08064 0.157385 3.65034 5.48078 0.0942747
683 0.355359 3.07665 0.157205 3.65034 5.4781 0.0941747
684 0.355359 3.07268 0.157025 3.65034 5.47543 0.0940749
685 0.961917 3.06959 0.156826 2.51722 5.47111 0.0940367
686 0.961917 3.06652 0.156628 2.25227 5.46642 0.0940167
687 1.11292 3.06368 0.156425 2.25227 5.46174 0.0939962
688 1.11292 3.06084 0.156224 2.25227 5.45708 0.0939753
689 1.11292 3.05802 0.156022 2.25227 5.45242 0.0939541
690 1.11292 3.0552 0.155822 2.25227 5.44779 0.0939324
691 1.11292 3.05239 0.155621 2.25227 5.44316 0.0939103
692 1.11292 3.04958 0.155421 2.25227 5.43855 0.0938878
693 1.11292 3.04679 0.155222 3.70485 5.43605 0.0937855
694 1.11292 3.044 0.155023 5.47511 5.43611 0.0936503
695 1.11292 3.04122 0.154825 5.47511 5.43616 0.0935155
696 1.11292 3.03845 0.154627 5.95048 5.4369 0.093384
697 1.11292 3.03569 0.15443 5.95048 5.43764 0.0932528
698 1.12431 3.03295 0.154233 5.95048 5.43837 0.093122
699 1.12431 3.03022 0.154036 5.95048 5.43911 0.0929916
700 1.35103 3.02782 0.153835 5.95048 5.43984 0.0928615
701 1.29717 3.02535 0.153635 5.95048 5.44056 0.0927318
702 1.29717 3.02289 0.153436 5.9547 5.4413 0.0926025
703 0.459385 3.01925 0.153261 5.9547 5.44203 0.0924736
704 0.459385 3.01561 0.153086 4.58656 5.44081 0.0923501
705 1.12893 3.01293 0.152892 4.73131 5.43981 0.0922245
706 1.14033 3.01028 0.152699 5.01071 5.4392 0.0920958
707 1.14033 3.00764 0.152505 5.01071 5.43859 0.0919674
708 1.41021 3.00538 0.152307 5.01071 5.43799 0.0918394
709 1.41021 3.00313 0.152108 5.01071 5.43738 0.0917118
710 1.27031 3.00069 0.151913 5.88768 5.43802 0.0915847
711 1.21441 2.99818 0.15172 6.53626 5.43956 0.0914689
712 1.21441 2.99567 0.151528 3.75691 5.4372 0.0913709
713 1.21348 2.99317 0.151336 3.18625 5.43404 0.0912972
714 1.5971 2.99122 0.151136 5.3295 5.4339 0.0911694
715 1.5971 2.98927 0.150937 4.73852 5.43292 0.091047
716 1.08079 2.9866 0.15075 4.73852 5.43195 0.0909249
717 0.350414 2.98292 0.150585 4.73852 5.43099 0.0908032
718 1.25214 2.98051 0.150394 4.73852 5.43002 0.0906818
719 0.197995 2.97664 0.150235 5.96339 5.43076 0.0905586
720 0.197995 2.97278 0.150075 5.96339 5.4315 0.0904357
721 0.197995 2.96894 0.149917 5.29008 5.43131 0.0903104
722 0.197995 2.9651 0.149758 5.29008 5.43111 0.0901855
723 0.197995 2.96127 0.1496 5.29008 5.43092 0.0900609
724 0.197995 2.95745 0.149442 7.17616 5.43333 0.0899687
725 0.197995 2.95365 0.149284 6.26426 5.43447 0.0898518
726 0.197995 2.94985 0.149126 8.04295 5.43807 0.0897999
727 0.197995 2.94607 0.148969 5.96226 5.43879 0.0896792
728 0.197995 2.94229 0.148812 5.80608 5.43929 0.0895573
729 0.197995 2.93853 0.148656 5.80608 5.4398 0.0894358
730 0.197995 2.93477 0.148499 5.80608 5.4403 0.0893146
731 0.506897 2.93145 0.148333 2.30281 5.43601 0.0892956
732 0.506897 2.92814 0.148168 2.30281 5.43173 0.0892761
733 0.881316 2.92535 0.147992 5.14772 5.43134 0.0891551
734 1.33557 2.92318 0.147806 5.14772 5.43095 0.0890344
735 1.33557 2.92102 0.14762 4.35089 5.42948 0.0889253
736 1.3165 2.91884 0.147436 4.35089 5.42802 0.0888165
737 1.74588 2.91725 0.147244 5.90511 5.42866 0.0886983
738 2.56638 2.91677 0.147045 5.90511 5.42931 0.0885804
739 2.22274 2.91584 0.146849 5.90511 5.42995 0.0884628
740 2.21974 2.9149 0.146654 6.85083 5.43187 0.088364
741 2.21974 2.91396 0.146459 6.85083 5.43379 0.0882654
742 2.21974 2.91302 0.146264 7.67404 5.43681 0.0881981
743 2.52033 2.91249 0.146068 7.67404 5.43982 0.0881308
744 2.08039 2.91137 0.145876 7.06782 5.44201 0.0880394
745 2.31917 2.91058 0.145682 4.39533 5.4406 0.0879324
746 2.94791 2.91063 0.145487 4.39533 5.4392 0.0878256
747 2.94791 2.91068 0.145292 6.24016 5.44027 0.0877145
748 2.63508 2.91031 0.145098 6.24016 5.44134 0.0876037
749 3.50424 2.9111 0.144906 3.74688 5.43908 0.0875159
750 2.88587 2.91107 0.144713 3.10489 5.43597 0.0874546
751 2.88587 2.91104 0.14452 3.10489 5.43286 0.0873932
752 2.247 2.91015 0.14433 6.40427 5.43416 0.0872864
753 2.1523 2.90915 0.144142 6.40427 5.43544 0.08718
754 1.40001 2.90715 0.143965 6.40427 5.43673 0.0870737
755 1.87729 2.90578 0.14378 6.40427 5.43801 0.0869678
756 0.971215 2.90322 0.143613 5.51424 5.43811 0.0868527
757 0.971215 2.90067 0.143446 7.1371 5.44036 0.0867669
758 0.971215 2.89813 0.143279 7.1371 5.44259 0.0866813
759 0.971215 2.89559 0.143113 8.38177 5.44647 0.0866536
760 0.971215 2.89305 0.142947 8.38177 5.45033 0.0866256
761 1.51926 2.89125 0.14277 7.98464 5.45366 0.0865758
762 1.54189 2.88948 0.142594 7.43672 5.45626 0.0865013
763 1.69671 2.88791 0.142415 7.43672 5.45886 0.0864268
764 1.87896 2.88659 0.142235 7.43672 5.46145 0.0863524
765 1.87896 2.88528 0.142055 5.80105 5.46189 0.0862406
766 1.65931 2.88368 0.141878 5.80105 5.46233 0.0861291
767 1.53335 2.88192 0.141704 7.9602 5.46559 0.0860784
768 2.33533 2.8812 0.141521 4.42244 5.46423 0.0859769
769 2.47635 2.88068 0.141338 2.08817 5.45984 0.0859772
770 2.47833 2.88016 0.141155 3.61988 5.45745 0.0858987
771 2.97879 2.88028 0.140972 2.4169 5.45351 0.0858779
772 2.08133 2.87925 0.140793 3.51587 5.451 0.0858033
773 1.49166 2.87745 0.140623 3.51587 5.44849 0.0857287
774 1.91537 2.87621 0.140446 3.51587 5.446 0.0856543
775 1.91537 2.87497 0.14027 3.51587 5.44351 0.08558
776 1.70478 2.87346 0.140098 3.51587 5.44102 0.0855057
777 2.06162 2.87242 0.139921 2.54058 5.43729 0.0854771
778 2.06162 2.87138 0.139745 2.54058 5.43357 0.0854484
779 2.06162 2.87034 0.139569 2.54058 5.42985 0.0854194
780 2.06162 2.8693 0.139394 2.54058 5.42615 0.0853902
781 2.06162 2.86827 0.139219 2.54058 5.42245 0.0853608
782 2.06162 2.86723 0.139045 2.54058 5.41877 0.0853311
783 2.43957 2.86669 0.138868 2.54058 5.41509 0.0853013
784 2.2389 2.86589 0.138694 2.54058 5.41143 0.0852713
785 1.36137 2.86397 0.13853 2.54058 5.40777 0.0852411
786 1.36137 2.86206 0.138367 2.54058 5.40412 0.0852107
787 1.76637 2.86067 0.138198 2.54058 5.40048 0.0851801
788 1.77506 2.85929 0.138029 2.54058 5.39685 0.0851493
789 1.77506 2.85791 0.137861 2.54058 5.39323 0.0851184
790 1.77506 2.85654 0.137693 2.54058 5.38962 0.0850872
791 1.77506 2.85518 0.137526 2.54058 5.38602 0.0850559
792 1.68036 2.85369 0.13736 3.18879 5.38325 0.0849937
793 1.17464 2.85158 0.137203 3.18879 5.38048 0.0849315
794 0.603728 2.84874 0.13706 3.18879 5.37772 0.0848694
795 0.603728 2.84592 0.136916 3.18879 5.37497 0.0848073
796 0.603728 2.8431 0.136773 3.18879 5.37222 0.0847452
797 0.603728 2.84029 0.13663 3.08457 5.36935 0.0846875
798 0.688697 2.8376 0.136486 3.08457 5.36649 0.0846297
799 0.688697 2.83491 0.136341 3.08457 5.36363 0.084572
800 0.688697 2.83223 0.136197 3.08457 5.36078 0.0845142
801 0.688697 2.82955 0.136053 5.35276 5.36077 0.0844086
802 0.688697 2.82688 0.13591 5.35276 5.36076 0.0843033
803 0.39633 2.82385 0.135774 5.35276 5.36075 0.0841983
804 0.39633 2.82083 0.135639 5.34786 5.36073 0.0840935
805 0.39633 2.81782 0.135504 6.04602 5.36159 0.0839933
806 0.39633 2.81482 0.135369 6.04602 5.36243 0.0838933
807 0.39633 2.81182 0.135234 5.18541 5.36222 0.0837896
808 0.39633 2.80883 0.1351 5.18541 5.362 0.0836861
809 0.39633 2.80585 0.134966 4.97382 5.36152 0.0835839
810 1.15383 2.80381 0.134814 5.83432 5.3621 0.0834827
811 2.13375 2.80298 0.13465 5.90849 5.36277 0.0833825
812 1.13558 2.80093 0.1345 4.97731 5.3623 0.0832811
