# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with uniform transition probability
# Total number of throws (sampled points): M = 10000000
# Number of blocks: N = 10000
# Throws per block: L = 1000
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Uniform proposal half-width (cube side = 2a): a = 1.2
# Acceptance rate: A = accepted/attempted = 0.507619
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Uniform proposal half-width (cube side = 2a): a = 3
# Acceptance rate: A = accepted/attempted = 0.497368
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
174 1.43147 1.50275 0.0100507 5.50391 4.97936 0.0245214
175 1.50102 1.50274 0.00999308 4.59985 4.97719 0.0244771
176 1.44206 1.50239 0.00994211 4.70126 4.97562 0.0243881
177 1.46154 1.50216 0.00988848 4.93392 4.97539 0.0242511
178 1.32325 1.50115 0.00988401 5.35078 4.9775 0.0242065
179 1.50614 1.50118 0.00982867 5.10131 4.97819 0.0240808
180 1.32155 1.50018 0.00982473 4.91532 4.97784 0.0239492
181 1.37106 1.49947 0.00979631 5.09358 4.97848 0.0238251
182 1.47763 1.49935 0.00974308 5.0663 4.97896 0.0236987
183 1.37168 1.49865 0.00971477 4.81772 4.97808 0.0235854
184 1.53788 1.49887 0.00966418 5.09584 4.97872 0.0234655
185 1.45698 1.49864 0.00961447 5.65104 4.98236 0.0236196
186 1.56946 1.49902 0.00957022 4.7131 4.98091 0.0235368
187 1.29733 1.49794 0.00957981 4.96678 4.98083 0.0234108
188 1.38798 1.49736 0.00954665 5.36018 4.98285 0.0233732
189 1.62497 1.49803 0.00951998 4.81526 4.98196 0.0232661
190 1.72513 1.49923 0.00954487 5.66455 4.98556 0.0234205
191 1.49237 1.49919 0.00949484 4.90994 4.98516 0.0233009
192 1.67501 1.50011 0.00948954 5.37103 4.98717 0.0232662
193 1.48842 1.50005 0.00944044 5.49436 4.9898 0.023294
194 1.37207 1.49939 0.00941479 5.3911 4.99187 0.0232658
195 1.53627 1.49958 0.0093683 4.8241 4.99101 0.0231621
196 1.61609 1.50017 0.00933931 5.05101 4.99131 0.0230457
197 1.60127 1.50068 0.00930595 4.67897 4.98973 0.0229832
198 1.63215 1.50135 0.0092826 5.83651 4.994 0.0232633
199 1.31241 1.5004 0.00928451 4.89932 4.99353 0.023151
200 1.30323 1.49941 0.00929043 4.66372 4.99188 0.0230939
201 1.50878 1.49946 0.00924421 4.72524 4.99055 0.023017
202 1.62436 1.50008 0.00921909 5.22317 4.9917 0.0229317
203 1.4949 1.50005 0.0091736 5.01038 4.9918 0.0228186
204 1.49663 1.50004 0.00912853 4.8504 4.9911 0.0227171
205 1.55772 1.50032 0.00908825 5.28845 4.99255 0.0226525
206 1.69127 1.50124 0.00909141 4.93061 4.99225 0.0225442
207 1.44293 1.50096 0.00905177 5.00334 4.99231 0.0224351
208 1.45046 1.50072 0.00901141 4.76328 4.9912 0.0223541
209 1.49631 1.5007 0.00896822 4.69987 4.98981 0.0222906
210 1.31657 1.49982 0.00896837 4.78057 4.98881 0.0222065
211 1.56136 1.50011 0.00893053 4.92752 4.98852 0.0221029
212 1.4048 1.49966 0.00889967 4.60342 4.98671 0.0220733
213 1.57739 1.50003 0.0088653 4.90386 4.98632 0.0219729
214 1.8844 1.50182 0.00900473 5.27984 4.98769 0.0219129
215 1.70687 1.50278 0.00901335 4.82497 4.98693 0.0218239
216 1.41246 1.50236 0.00898126 4.90585 4.98656 0.0217259
217 1.40711 1.50192 0.00895054 4.41526 4.98392 0.0217852
218 1.77668 1.50318 0.0089981 5.11996 4.98455 0.021694
219 1.4683 1.50302 0.00895833 5.05481 4.98487 0.0215971
220 1.29775 1.50209 0.0089662 4.79362 4.984 0.0215163
221 1.43537 1.50179 0.00893064 4.90654 4.98365 0.0214215
222 1.41343 1.50139 0.00889923 5.1043 4.98419 0.0213318
